id;title;release_date;due_date;course_id;publish_build_plan_url;discriminator;duration;is_planned_to_start;is_visible_before_start;allowed_number_of_attempts;randomize_question_order;quiz_point_statistic_id;max_points;diagram_type;difficulty;mode;file_pattern;grading_instructions;problem_statement;example_solution;example_solution_explanation;example_solution_model;short_name;test_repository_url;package_name;programming_language;assessment_due_date;solution_participation_id;template_participation_id;assessment_type;presentation_score_enabled;team_assignment_config_id;exercise_group_id;bonus_points;included_in_overall_score;second_correction_enabled;allow_complaints_for_automatic_assessments;submission_policy_id;example_solution_publication_date;quiz_mode;allowed_per_tutor_batch_count;allow_manual_feedback_requests;start_date;build_plan_id;plagiarism_detection_config_id;feedback_suggestion_module
9100142;Seed Pool Finished 142;2020-01-01T00:00:00.000;2020-02-01T00:00:00.000;9001;;T;;;;;;;10.0;;MEDIUM;INDIVIDUAL;;;Problem Statement;This is my example solution;;;spf142;;;;2020-03-01T00:00:00.000;;;MANUAL;false;;;0.0;INCLUDED_COMPLETELY;false;false;;;SYNCHRONIZED;;false;2020-01-01T00:00:00.000;;;
9100143;Seed Pool Finished 143;2020-01-01T00:00:00.000;2020-02-01T00:00:00.000;9001;;T;;;;;;;10.0;;MEDIUM;INDIVIDUAL;;;Problem Statement;This is my example solution;;;spf143;;;;2020-03-01T00:00:00.000;;;MANUAL;false;;;0.0;INCLUDED_COMPLETELY;false;false;;;SYNCHRONIZED;;false;2020-01-01T00:00:00.000;;;
9100144;Seed Pool Finished 144;2020-01-01T00:00:00.000;2020-02-01T00:00:00.000;9001;;T;;;;;;;10.0;;MEDIUM;INDIVIDUAL;;;Problem Statement;This is my example solution;;;spf144;;;;2020-03-01T00:00:00.000;;;MANUAL;false;;;0.0;INCLUDED_COMPLETELY;false;false;;;SYNCHRONIZED;;false;2020-01-01T00:00:00.000;;;
9100145;Seed Pool Finished 145;2020-01-01T00:00:00.000;2020-02-01T00:00:00.000;9001;;T;;;;;;;10.0;;MEDIUM;INDIVIDUAL;;;Problem Statement;This is my example solution;;;spf145;;;;2020-03-01T00:00:00.000;;;MANUAL;false;;;0.0;INCLUDED_COMPLETELY;false;false;;;SYNCHRONIZED;;false;2020-01-01T00:00:00.000;;;
9100146;Seed Pool Finished 146;2020-01-01T00:00:00.000;2020-02-01T00:00:00.000;9001;;T;;;;;;;10.0;;MEDIUM;INDIVIDUAL;;;Problem Statement;This is my example solution;;;spf146;;;;2020-03-01T00:00:00.000;;;MANUAL;false;;;0.0;INCLUDED_COMPLETELY;false;false;;;SYNCHRONIZED;;false;2020-01-01T00:00:00.000;;;
9100147;Seed Pool Finished 147;2020-01-01T00:00:00.000;2020-02-01T00:00:00.000;9001;;T;;;;;;;10.0;;MEDIUM;INDIVIDUAL;;;Problem Statement;This is my example solution;;;spf147;;;;2020-03-01T00:00:00.000;;;MANUAL;false;;;0.0;INCLUDED_COMPLETELY;false;false;;;SYNCHRONIZED;;false;2020-01-01T00:00:00.000;;;
9100148;Seed Pool Finished 148;2020-01-01T00:00:00.000;2020-02-01T00:00:00.000;9001;;T;;;;;;;10.0;;MEDIUM;INDIVIDUAL;;;Problem Statement;This is my example solution;;;spf148;;;;2020-03-01T00:00:00.000;;;MANUAL;false;;;0.0;INCLUDED_COMPLETELY;false;false;;;SYNCHRONIZED;;false;2020-01-01T00:00:00.000;;;
9100149;Seed Pool Finished 149;2020-01-01T00:00:00.000;2020-02-01T00:00:00.000;9001;;T;;;;;;;10.0;;MEDIUM;INDIVIDUAL;;;Problem Statement;This is my example solution;;;spf149;;;;2020-03-01T00:00:00.000;;;MANUAL;false;;;0.0;INCLUDED_COMPLETELY;false;false;;;SYNCHRONIZED;;false;2020-01-01T00:00:00.000;;;
9100150;Seed Pool Finished 150;2020-01-01T00:00:00.000;2020-02-01T00:00:00.000;9001;;T;;;;;;;10.0;;MEDIUM;INDIVIDUAL;;;Problem Statement;This is my example solution;;;spf150;;;;2020-03-01T00:00:00.000;;;MANUAL;false;;;0.0;INCLUDED_COMPLETELY;false;false;;;SYNCHRONIZED;;false;2020-01-01T00:00:00.000;;;
9200001;Seed Pool Released 1;2020-01-01T00:00:00.000;2099-01-01T00:00:00.000;9001;;T;;;;;;;10.0;;MEDIUM;INDIVIDUAL;;;Problem Statement;This is my example solution;;;spr1;;;;2099-02-01T00:00:00.000;;;MANUAL;false;;;0.0;INCLUDED_COMPLETELY;false;false;;;SYNCHRONIZED;;false;2020-01-01T00:00:00.000;;;
9200002;Seed Pool Released 2;2020-01-01T00:00:00.000;2099-01-01T00:00:00.000;9001;;T;;;;;;;10.0;;MEDIUM;INDIVIDUAL;;;Problem Statement;This is my example solution;;;spr2;;;;2099-02-01T00:00:00.000;;;MANUAL;false;;;0.0;INCLUDED_COMPLETELY;false;false;;;SYNCHRONIZED;;false;2020-01-01T00:00:00.000;;;
9200003;Seed Pool Released 3;2020-01-01T00:00:00.000;2099-01-01T00:00:00.000;9001;;T;;;;;;;10.0;;MEDIUM;INDIVIDUAL;;;Problem Statement;This is my example solution;;;spr3;;;;2099-02-01T00:00:00.000;;;MANUAL;false;;;0.0;INCLUDED_COMPLETELY;false;false;;;SYNCHRONIZED;;false;2020-01-01T00:00:00.000;;;
9200004;Seed Pool Released 4;2020-01-01T00:00:00.000;2099-01-01T00:00:00.000;9001;;T;;;;;;;10.0;;MEDIUM;INDIVIDUAL;;;Problem Statement;This is my example solution;;;spr4;;;;2099-02-01T00:00:00.000;;;MANUAL;false;;;0.0;INCLUDED_COMPLETELY;false;false;;;SYNCHRONIZED;;false;2020-01-01T00:00:00.000;;;
9200005;Seed Pool Released 5;2020-01-01T00:00:00.000;2099-01-01T00:00:00.000;9001;;T;;;;;;;10.0;;MEDIUM;INDIVIDUAL;;;Problem Statement;This is my example solution;;;spr5;;;;2099-02-01T00:00:00.000;;;MANUAL;false;;;0.0;INCLUDED_COMPLETELY;false;false;;;SYNCHRONIZED;;false;2020-01-01T00:00:00.000;;;
9200006;Seed Pool Released 6;2020-01-01T00:00:00.000;2099-01-01T00:00:00.000;9001;;T;;;;;;;10.0;;MEDIUM;INDIVIDUAL;;;Problem Statement;This is my example solution;;;spr6;;;;2099-02-01T00:00:00.000;;;MANUAL;false;;;0.0;INCLUDED_COMPLETELY;false;false;;;SYNCHRONIZED;;false;2020-01-01T00:00:00.000;;;
9200007;Seed Pool Released 7;2020-01-01T00:00:00.000;2099-01-01T00:00:00.000;9001;;T;;;;;;;10.0;;MEDIUM;INDIVIDUAL;;;Problem Statement;This is my example solution;;;spr7;;;;2099-02-01T00:00:00.000;;;MANUAL;false;;;0.0;INCLUDED_COMPLETELY;false;false;;;SYNCHRONIZED;;false;2020-01-01T00:00:00.000;;;
9200008;Seed Pool Released 8;2020-01-01T00:00:00.000;2099-01-01T00:00:00.000;9001;;T;;;;;;;10.0;;MEDIUM;INDIVIDUAL;;;Problem Statement;This is my example solution;;;spr8;;;;2099-02-01T00:00:00.000;;;MANUAL;false;;;0.0;INCLUDED_COMPLETELY;false;false;;;SYNCHRONIZED;;false;2020-01-01T00:00:00.000;;;
9200009;Seed Pool Released 9;2020-01-01T00:00:00.000;2099-01-01T00:00:00.000;9001;;T;;;;;;;10.0;;MEDIUM;INDIVIDUAL;;;Problem Statement;This is my example solution;;;spr9;;;;2099-02-01T00:00:00.000;;;MANUAL;false;;;0.0;INCLUDED_COMPLETELY;false;false;;;SYNCHRONIZED;;false;2020-01-01T00:00:00.000;;;
9200010;Seed Pool Released 10;2020-01-01T00:00:00.000;2099-01-01T00:00:00.000;9001;;T;;;;;;;10.0;;MEDIUM;INDIVIDUAL;;;Problem Statement;This is my example solution;;;spr10;;;;2099-02-01T00:00:00.000;;;MANUAL;false;;;0.0;INCLUDED_COMPLETELY;false;false;;;SYNCHRONIZED;;false;2020-01-01T00:00:00.000;;;
9200011;Seed Pool Released 11;2020-01-01T00:00:00.000;2099-01-01T00:00:00.000;9001;;T;;;;;;;10.0;;MEDIUM;INDIVIDUAL;;;Problem Statement;This is my example solution;;;spr11;;;;2099-02-01T00:00:00.000;;;MANUAL;false;;;0.0;INCLUDED_COMPLETELY;false;false;;;SYNCHRONIZED;;false;2020-01-01T00:00:00.000;;;
9200012;Seed Pool Released 12;2020-01-01T00:00:00.000;2099-01-01T00:00:00.000;9001;;T;;;;;;;10.0;;MEDIUM;INDIVIDUAL;;;Problem Statement;This is my example solution;;;spr12;;;;2099-02-01T00:00:00.000;;;MANUAL;false;;;0.0;INCLUDED_COMPLETELY;false;false;;;SYNCHRONIZED;;false;2020-01-01T00:00:00.000;;;
9200013;Seed Pool Released 13;2020-01-01T00:00:00.000;2099-01-01T00:00:00.000;9001;;T;;;;;;;10.0;;MEDIUM;INDIVIDUAL;;;Problem Statement;This is my example solution;;;spr13;;;;2099-02-01T00:00:00.000;;;MANUAL;false;;;0.0;INCLUDED_COMPLETELY;false;false;;;SYNCHRONIZED;;false;2020-01-01T00:00:00.000;;;
9200014;Seed Pool Released 14;2020-01-01T00:00:00.000;2099-01-01T00:00:00.000;9001;;T;;;;;;;10.0;;MEDIUM;INDIVIDUAL;;;Problem Statement;This is my example solution;;;spr14;;;;2099-02-01T00:00:00.000;;;MANUAL;false;;;0.0;INCLUDED_COMPLETELY;false;false;;;SYNCHRONIZED;;false;2020-01-01T00:00:00.000;;;
9200015;Seed Pool Released 15;2020-01-01T00:00:00.000;2099-01-01T00:00:00.000;9001;;T;;;;;;;10.0;;MEDIUM;INDIVIDUAL;;;Problem Statement;This is my example solution;;;spr15;;;;2099-02-01T00:00:00.000;;;MANUAL;false;;;0.0;INCLUDED_COMPLETELY;false;false;;;SYNCHRONIZED;;false;2020-01-01T00:00:00.000;;;
9200016;Seed Pool Released 16;2020-01-01T00:00:00.000;2099-01-01T00:00:00.000;9001;;T;;;;;;;10.0;;MEDIUM;INDIVIDUAL;;;Problem Statement;This is my example solution;;;spr16;;;;2099-02-01T00:00:00.000;;;MANUAL;false;;;0.0;INCLUDED_COMPLETELY;false;false;;;SYNCHRONIZED;;false;2020-01-01T00:00:00.000;;;
9200017;Seed Pool Released 17;2020-01-01T00:00:00.000;2099-01-01T00:00:00.000;9001;;T;;;;;;;10.0;;MEDIUM;INDIVIDUAL;;;Problem Statement;This is my example solution;;;spr17;;;;2099-02-01T00:00:00.000;;;MANUAL;false;;;0.0;INCLUDED_COMPLETELY;false;false;;;SYNCHRONIZED;;false;2020-01-01T00:00:00.000;;;
9200018;Seed Pool Released 18;2020-01-01T00:00:00.000;2099-01-01T00:00:00.000;9001;;T;;;;;;;10.0;;MEDIUM;INDIVIDUAL;;;Problem Statement;This is my example solution;;;spr18;;;;2099-02-01T00:00:00.000;;;MANUAL;false;;;0.0;INCLUDED_COMPLETELY;false;false;;;SYNCHRONIZED;;false;2020-01-01T00:00:00.000;;;
9200019;Seed Pool Released 19;2020-01-01T00:00:00.000;2099-01-01T00:00:00.000;9001;;T;;;;;;;10.0;;MEDIUM;INDIVIDUAL;;;Problem Statement;This is my example solution;;;spr19;;;;2099-02-01T00:00:00.000;;;MANUAL;false;;;0.0;INCLUDED_COMPLETELY;false;false;;;SYNCHRONIZED;;false;2020-01-01T00:00:00.000;;;
9200020;Seed Pool Released 20;2020-01-01T00:00:00.000;2099-01-01T00:00:00.000;9001;;T;;;;;;;10.0;;MEDIUM;INDIVIDUAL;;;Problem Statement;This is my example solution;;;spr20;;;;2099-02-01T00:00:00.000;;;MANUAL;false;;;0.0;INCLUDED_COMPLETELY;false;false;;;SYNCHRONIZED;;false;2020-01-01T00:00:00.000;;;
9200021;Seed Pool Released 21;2020-01-01T00:00:00.000;2099-01-01T00:00:00.000;9001;;T;;;;;;;10.0;;MEDIUM;INDIVIDUAL;;;Problem Statement;This is my example solution;;;spr21;;;;2099-02-01T00:00:00.000;;;MANUAL;false;;;0.0;INCLUDED_COMPLETELY;false;false;;;SYNCHRONIZED;;false;2020-01-01T00:00:00.000;;;
9200022;Seed Pool Released 22;2020-01-01T00:00:00.000;2099-01-01T00:00:00.000;9001;;T;;;;;;;10.0;;MEDIUM;INDIVIDUAL;;;Problem Statement;This is my example solution;;;spr22;;;;2099-02-01T00:00:00.000;;;MANUAL;false;;;0.0;INCLUDED_COMPLETELY;false;false;;;SYNCHRONIZED;;false;2020-01-01T00:00:00.000;;;
9200023;Seed Pool Released 23;2020-01-01T00:00:00.000;2099-01-01T00:00:00.000;9001;;T;;;;;;;10.0;;MEDIUM;INDIVIDUAL;;;Problem Statement;This is my example solution;;;spr23;;;;2099-02-01T00:00:00.000;;;MANUAL;false;;;0.0;INCLUDED_COMPLETELY;false;false;;;SYNCHRONIZED;;false;2020-01-01T00:00:00.000;;;
9200024;Seed Pool Released 24;2020-01-01T00:00:00.000;2099-01-01T00:00:00.000;9001;;T;;;;;;;10.0;;MEDIUM;INDIVIDUAL;;;Problem Statement;This is my example solution;;;spr24;;;;2099-02-01T00:00:00.000;;;MANUAL;false;;;0.0;INCLUDED_COMPLETELY;false;false;;;SYNCHRONIZED;;false;2020-01-01T00:00:00.000;;;
9200025;Seed Pool Released 25;2020-01-01T00:00:00.000;2099-01-01T00:00:00.000;9001;;T;;;;;;;10.0;;MEDIUM;INDIVIDUAL;;;Problem Statement;This is my example solution;;;spr25;;;;2099-02-01T00:00:00.000;;;MANUAL;false;;;0.0;INCLUDED_COMPLETELY;false;false;;;SYNCHRONIZED;;false;2020-01-01T00:00:00.000;;;
9200026;Seed Pool Released 26;2020-01-01T00:00:00.000;2099-01-01T00:00:00.000;9001;;T;;;;;;;10.0;;MEDIUM;INDIVIDUAL;;;Problem Statement;This is my example solution;;;spr26;;;;2099-02-01T00:00:00.000;;;MANUAL;false;;;0.0;INCLUDED_COMPLETELY;false;false;;;SYNCHRONIZED;;false;2020-01-01T00:00:00.000;;;
9200027;Seed Pool Released 27;2020-01-01T00:00:00.000;2099-01-01T00:00:00.000;9001;;T;;;;;;;10.0;;MEDIUM;INDIVIDUAL;;;Problem Statement;This is my example solution;;;spr27;;;;2099-02-01T00:00:00.000;;;MANUAL;false;;;0.0;INCLUDED_COMPLETELY;false;false;;;SYNCHRONIZED;;false;2020-01-01T00:00:00.000;;;
9200028;Seed Pool Released 28;2020-01-01T00:00:00.000;2099-01-01T00:00:00.000;9001;;T;;;;;;;10.0;;MEDIUM;INDIVIDUAL;;;Problem Statement;This is my example solution;;;spr28;;;;2099-02-01T00:00:00.000;;;MANUAL;false;;;0.0;INCLUDED_COMPLETELY;false;false;;;SYNCHRONIZED;;false;2020-01-01T00:00:00.000;;;
9200029;Seed Pool Released 29;2020-01-01T00:00:00.000;2099-01-01T00:00:00.000;9001;;T;;;;;;;10.0;;MEDIUM;INDIVIDUAL;;;Problem Statement;This is my example solution;;;spr29;;;;2099-02-01T00:00:00.000;;;MANUAL;false;;;0.0;INCLUDED_COMPLETELY;false;false;;;SYNCHRONIZED;;false;2020-01-01T00:00:00.000;;;
9200030;Seed Pool Released 30;2020-01-01T00:00:00.000;2099-01-01T00:00:00.000;9001;;T;;;;;;;10.0;;MEDIUM;INDIVIDUAL;;;Problem Statement;This is my example solution;;;spr30;;;;2099-02-01T00:00:00.000;;;MANUAL;false;;;0.0;INCLUDED_COMPLETELY;false;false;;;SYNCHRONIZED;;false;2020-01-01T00:00:00.000;;;
9200031;Seed Pool Released 31;2020-01-01T00:00:00.000;2099-01-01T00:00:00.000;9001;;T;;;;;;;10.0;;MEDIUM;INDIVIDUAL;;;Problem Statement;This is my example solution;;;spr31;;;;2099-02-01T00:00:00.000;;;MANUAL;false;;;0.0;INCLUDED_COMPLETELY;false;false;;;SYNCHRONIZED;;false;2020-01-01T00:00:00.000;;;
9200032;Seed Pool Released 32;2020-01-01T00:00:00.000;2099-01-01T00:00:00.000;9001;;T;;;;;;;10.0;;MEDIUM;INDIVIDUAL;;;Problem Statement;This is my example solution;;;spr32;;;;2099-02-01T00:00:00.000;;;MANUAL;false;;;0.0;INCLUDED_COMPLETELY;false;false;;;SYNCHRONIZED;;false;2020-01-01T00:00:00.000;;;
9200033;Seed Pool Released 33;2020-01-01T00:00:00.000;2099-01-01T00:00:00.000;9001;;T;;;;;;;10.0;;MEDIUM;INDIVIDUAL;;;Problem Statement;This is my example solution;;;spr33;;;;2099-02-01T00:00:00.000;;;MANUAL;false;;;0.0;INCLUDED_COMPLETELY;false;false;;;SYNCHRONIZED;;false;2020-01-01T00:00:00.000;;;
9200034;Seed Pool Released 34;2020-01-01T00:00:00.000;2099-01-01T00:00:00.000;9001;;T;;;;;;;10.0;;MEDIUM;INDIVIDUAL;;;Problem Statement;This is my example solution;;;spr34;;;;2099-02-01T00:00:00.000;;;MANUAL;false;;;0.0;INCLUDED_COMPLETELY;false;false;;;SYNCHRONIZED;;false;2020-01-01T00:00:00.000;;;
9200035;Seed Pool Released 35;2020-01-01T00:00:00.000;2099-01-01T00:00:00.000;9001;;T;;;;;;;10.0;;MEDIUM;INDIVIDUAL;;;Problem Statement;This is my example solution;;;spr35;;;;2099-02-01T00:00:00.000;;;MANUAL;false;;;0.0;INCLUDED_COMPLETELY;false;false;;;SYNCHRONIZED;;false;2020-01-01T00:00:00.000;;;
9200036;Seed Pool Released 36;2020-01-01T00:00:00.000;2099-01-01T00:00:00.000;9001;;T;;;;;;;10.0;;MEDIUM;INDIVIDUAL;;;Problem Statement;This is my example solution;;;spr36;;;;2099-02-01T00:00:00.000;;;MANUAL;false;;;0.0;INCLUDED_COMPLETELY;false;false;;;SYNCHRONIZED;;false;2020-01-01T00:00:00.000;;;
9200037;Seed Pool Released 37;2020-01-01T00:00:00.000;2099-01-01T00:00:00.000;9001;;T;;;;;;;10.0;;MEDIUM;INDIVIDUAL;;;Problem Statement;This is my example solution;;;spr37;;;;2099-02-01T00:00:00.000;;;MANUAL;false;;;0.0;INCLUDED_COMPLETELY;false;false;;;SYNCHRONIZED;;false;2020-01-01T00:00:00.000;;;
9200038;Seed Pool Released 38;2020-01-01T00:00:00.000;2099-01-01T00:00:00.000;9001;;T;;;;;;;10.0;;MEDIUM;INDIVIDUAL;;;Problem Statement;This is my example solution;;;spr38;;;;2099-02-01T00:00:00.000;;;MANUAL;false;;;0.0;INCLUDED_COMPLETELY;false;false;;;SYNCHRONIZED;;false;2020-01-01T00:00:00.000;;;
9200039;Seed Pool Released 39;2020-01-01T00:00:00.000;2099-01-01T00:00:00.000;9001;;T;;;;;;;10.0;;MEDIUM;INDIVIDUAL;;;Problem Statement;This is my example solution;;;spr39;;;;2099-02-01T00:00:00.000;;;MANUAL;false;;;0.0;INCLUDED_COMPLETELY;false;false;;;SYNCHRONIZED;;false;2020-01-01T00:00:00.000;;;
9200040;Seed Pool Released 40;2020-01-01T00:00:00.000;2099-01-01T00:00:00.000;9001;;T;;;;;;;10.0;;MEDIUM;INDIVIDUAL;;;Problem Statement;This is my example solution;;;spr40;;;;2099-02-01T00:00:00.000;;;MANUAL;false;;;0.0;INCLUDED_COMPLETELY;false;false;;;SYNCHRONIZED;;false;2020-01-01T00:00:00.000;;;
9200041;Seed Pool Released 41;2020-01-01T00:00:00.000;2099-01-01T00:00:00.000;9001;;T;;;;;;;10.0;;MEDIUM;INDIVIDUAL;;;Problem Statement;This is my example solution;;;spr41;;;;2099-02-01T00:00:00.000;;;MANUAL;false;;;0.0;INCLUDED_COMPLETELY;false;false;;;SYNCHRONIZED;;false;2020-01-01T00:00:00.000;;;
9200042;Seed Pool Released 42;2020-01-01T00:00:00.000;2099-01-01T00:00:00.000;9001;;T;;;;;;;10.0;;MEDIUM;INDIVIDUAL;;;Problem Statement;This is my example solution;;;spr42;;;;2099-02-01T00:00:00.000;;;MANUAL;false;;;0.0;INCLUDED_COMPLETELY;false;false;;;SYNCHRONIZED;;false;2020-01-01T00:00:00.000;;;
9200043;Seed Pool Released 43;2020-01-01T00:00:00.000;2099-01-01T00:00:00.000;9001;;T;;;;;;;10.0;;MEDIUM;INDIVIDUAL;;;Problem Statement;This is my example solution;;;spr43;;;;2099-02-01T00:00:00.000;;;MANUAL;false;;;0.0;INCLUDED_COMPLETELY;false;false;;;SYNCHRONIZED;;false;2020-01-01T00:00:00.000;;;
9200044;Seed Pool Released 44;2020-01-01T00:00:00.000;2099-01-01T00:00:00.000;9001;;T;;;;;;;10.0;;MEDIUM;INDIVIDUAL;;;Problem Statement;This is my example solution;;;spr44;;;;2099-02-01T00:00:00.000;;;MANUAL;false;;;0.0;INCLUDED_COMPLETELY;false;false;;;SYNCHRONIZED;;false;2020-01-01T00:00:00.000;;;
9200045;Seed Pool Released 45;2020-01-01T00:00:00.000;2099-01-01T00:00:00.000;9001;;T;;;;;;;10.0;;MEDIUM;INDIVIDUAL;;;Problem Statement;This is my example solution;;;spr45;;;;2099-02-01T00:00:00.000;;;MANUAL;false;;;0.0;INCLUDED_COMPLETELY;false;false;;;SYNCHRONIZED;;false;2020-01-01T00:00:00.000;;;
9200046;Seed Pool Released 46;2020-01-01T00:00:00.000;2099-01-01T00:00:00.000;9001;;T;;;;;;;10.0;;MEDIUM;INDIVIDUAL;;;Problem Statement;This is my example solution;;;spr46;;;;2099-02-01T00:00:00.000;;;MANUAL;false;;;0.0;INCLUDED_COMPLETELY;false;false;;;SYNCHRONIZED;;false;2020-01-01T00:00:00.000;;;
9200047;Seed Pool Released 47;2020-01-01T00:00:00.000;2099-01-01T00:00:00.000;9001;;T;;;;;;;10.0;;MEDIUM;INDIVIDUAL;;;Problem Statement;This is my example solution;;;spr47;;;;2099-02-01T00:00:00.000;;;MANUAL;false;;;0.0;INCLUDED_COMPLETELY;false;false;;;SYNCHRONIZED;;false;2020-01-01T00:00:00.000;;;
9200048;Seed Pool Released 48;2020-01-01T00:00:00.000;2099-01-01T00:00:00.000;9001;;T;;;;;;;10.0;;MEDIUM;INDIVIDUAL;;;Problem Statement;This is my example solution;;;spr48;;;;2099-02-01T00:00:00.000;;;MANUAL;false;;;0.0;INCLUDED_COMPLETELY;false;false;;;SYNCHRONIZED;;false;2020-01-01T00:00:00.000;;;
9200049;Seed Pool Released 49;2020-01-01T00:00:00.000;2099-01-01T00:00:00.000;9001;;T;;;;;;;10.0;;MEDIUM;INDIVIDUAL;;;Problem Statement;This is my example solution;;;spr49;;;;2099-02-01T00:00:00.000;;;MANUAL;false;;;0.0;INCLUDED_COMPLETELY;false;false;;;SYNCHRONIZED;;false;2020-01-01T00:00:00.000;;;
9200050;Seed Pool Released 50;2020-01-01T00:00:00.000;2099-01-01T00:00:00.000;9001;;T;;;;;;;10.0;;MEDIUM;INDIVIDUAL;;;Problem Statement;This is my example solution;;;spr50;;;;2099-02-01T00:00:00.000;;;MANUAL;false;;;0.0;INCLUDED_COMPLETELY;false;false;;;SYNCHRONIZED;;false;2020-01-01T00:00:00.000;;;
9200051;Seed Pool Released 51;2020-01-01T00:00:00.000;2099-01-01T00:00:00.000;9001;;T;;;;;;;10.0;;MEDIUM;INDIVIDUAL;;;Problem Statement;This is my example solution;;;spr51;;;;2099-02-01T00:00:00.000;;;MANUAL;false;;;0.0;INCLUDED_COMPLETELY;false;false;;;SYNCHRONIZED;;false;2020-01-01T00:00:00.000;;;
9200052;Seed Pool Released 52;2020-01-01T00:00:00.000;2099-01-01T00:00:00.000;9001;;T;;;;;;;10.0;;MEDIUM;INDIVIDUAL;;;Problem Statement;This is my example solution;;;spr52;;;;2099-02-01T00:00:00.000;;;MANUAL;false;;;0.0;INCLUDED_COMPLETELY;false;false;;;SYNCHRONIZED;;false;2020-01-01T00:00:00.000;;;
9200053;Seed Pool Released 53;2020-01-01T00:00:00.000;2099-01-01T00:00:00.000;9001;;T;;;;;;;10.0;;MEDIUM;INDIVIDUAL;;;Problem Statement;This is my example solution;;;spr53;;;;2099-02-01T00:00:00.000;;;MANUAL;false;;;0.0;INCLUDED_COMPLETELY;false;false;;;SYNCHRONIZED;;false;2020-01-01T00:00:00.000;;;
9200054;Seed Pool Released 54;2020-01-01T00:00:00.000;2099-01-01T00:00:00.000;9001;;T;;;;;;;10.0;;MEDIUM;INDIVIDUAL;;;Problem Statement;This is my example solution;;;spr54;;;;2099-02-01T00:00:00.000;;;MANUAL;false;;;0.0;INCLUDED_COMPLETELY;false;false;;;SYNCHRONIZED;;false;2020-01-01T00:00:00.000;;;
9200055;Seed Pool Released 55;2020-01-01T00:00:00.000;2099-01-01T00:00:00.000;9001;;T;;;;;;;10.0;;MEDIUM;INDIVIDUAL;;;Problem Statement;This is my example solution;;;spr55;;;;2099-02-01T00:00:00.000;;;MANUAL;false;;;0.0;INCLUDED_COMPLETELY;false;false;;;SYNCHRONIZED;;false;2020-01-01T00:00:00.000;;;
9200056;Seed Pool Released 56;2020-01-01T00:00:00.000;2099-01-01T00:00:00.000;9001;;T;;;;;;;10.0;;MEDIUM;INDIVIDUAL;;;Problem Statement;This is my example solution;;;spr56;;;;2099-02-01T00:00:00.000;;;MANUAL;false;;;0.0;INCLUDED_COMPLETELY;false;false;;;SYNCHRONIZED;;false;2020-01-01T00:00:00.000;;;
9200057;Seed Pool Released 57;2020-01-01T00:00:00.000;2099-01-01T00:00:00.000;9001;;T;;;;;;;10.0;;MEDIUM;INDIVIDUAL;;;Problem Statement;This is my example solution;;;spr57;;;;2099-02-01T00:00:00.000;;;MANUAL;false;;;0.0;INCLUDED_COMPLETELY;false;false;;;SYNCHRONIZED;;false;2020-01-01T00:00:00.000;;;
9200058;Seed Pool Released 58;2020-01-01T00:00:00.000;2099-01-01T00:00:00.000;9001;;T;;;;;;;10.0;;MEDIUM;INDIVIDUAL;;;Problem Statement;This is my example solution;;;spr58;;;;2099-02-01T00:00:00.000;;;MANUAL;false;;;0.0;INCLUDED_COMPLETELY;false;false;;;SYNCHRONIZED;;false;2020-01-01T00:00:00.000;;;
9200059;Seed Pool Released 59;2020-01-01T00:00:00.000;2099-01-01T00:00:00.000;9001;;T;;;;;;;10.0;;MEDIUM;INDIVIDUAL;;;Problem Statement;This is my example solution;;;spr59;;;;2099-02-01T00:00:00.000;;;MANUAL;false;;;0.0;INCLUDED_COMPLETELY;false;false;;;SYNCHRONIZED;;false;2020-01-01T00:00:00.000;;;
9200060;Seed Pool Released 60;2020-01-01T00:00:00.000;2099-01-01T00:00:00.000;9001;;T;;;;;;;10.0;;MEDIUM;INDIVIDUAL;;;Problem Statement;This is my example solution;;;spr60;;;;2099-02-01T00:00:00.000;;;MANUAL;false;;;0.0;INCLUDED_COMPLETELY;false;false;;;SYNCHRONIZED;;false;2020-01-01T00:00:00.000;;;
9200061;Seed Pool Released 61;2020-01-01T00:00:00.000;2099-01-01T00:00:00.000;9001;;T;;;;;;;10.0;;MEDIUM;INDIVIDUAL;;;Problem Statement;This is my example solution;;;spr61;;;;2099-02-01T00:00:00.000;;;MANUAL;false;;;0.0;INCLUDED_COMPLETELY;false;false;;;SYNCHRONIZED;;false;2020-01-01T00:00:00.000;;;
9200062;Seed Pool Released 62;2020-01-01T00:00:00.000;2099-01-01T00:00:00.000;9001;;T;;;;;;;10.0;;MEDIUM;INDIVIDUAL;;;Problem Statement;This is my example solution;;;spr62;;;;2099-02-01T00:00:00.000;;;MANUAL;false;;;0.0;INCLUDED_COMPLETELY;false;false;;;SYNCHRONIZED;;false;2020-01-01T00:00:00.000;;;
9200063;Seed Pool Released 63;2020-01-01T00:00:00.000;2099-01-01T00:00:00.000;9001;;T;;;;;;;10.0;;MEDIUM;INDIVIDUAL;;;Problem Statement;This is my example solution;;;spr63;;;;2099-02-01T00:00:00.000;;;MANUAL;false;;;0.0;INCLUDED_COMPLETELY;false;false;;;SYNCHRONIZED;;false;2020-01-01T00:00:00.000;;;
